PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,MATH_CANTIDAD,MATH_CAMBIO_REL,MATH_ESPACIO_FORMA,MATH_DATOS_INCERT,MATH_FORMULACION,MATH_PROCEDIMIENTOS,MATH_INTERPRETACION,MATH_RAZONAMIENTO,MATH_PROMEDIO,MATH_LOGRO
425.315,439.01,446.28,417.059,394.898,446.861,420.568,427.556,394.537,384.982,15.83,1,0,0,1,2,0,6,0,0,1,,3,1,3,2,,,,,,,,,,,3,3,3,3,1.0,1.0,1.0,,1.0,1.0,0,,1,1,1,3,0,1,1,2,448.5768,414.10249999999996,423.1581,415.77520000000004,447.6991,447.355,434.1218999999999,403.7346,429.31539999999995,0
390.86,460.297,424.923,458.364,439.983,457.184,427.685,398.772,368.069,412.644,16.25,1,0,1,1,2,0,9,0,8,2,2,3,2,2,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,1,1,2,413.28000000000003,407.9574,384.1999,407.2763,410.2234,387.33939999999996,400.45110000000005,439.6567000000001,406.29802500000005,0
321.348,251.549,268.325,335.006,269.526,303.871,352.774,280.954,288.123,355.768,15.67,1,0,0,0,0,4,5,5,0,2,3,3,2,,3,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,2,0,0,3,331.0267,326.7022,313.0992,320.8213,317.6367,295.45019999999994,281.7006,317.2387,312.95945,0
317.863,295.085,307.374,317.525,290.781,289.828,297.725,312.994,225.003,336.204,15.75,1,1,1,1,2,5,3,4,1,1,3,3,4,2,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1,0,0,0,0,0,1,3,3,2,279.14,230.13139999999999,227.1784,305.3589,264.44840000000005,290.83040000000005,273.8491,318.0876,273.628025,0
412.707,359.372,355.244,380.912,419.649,379.278,388.225,382.836,370.47,383.268,16.33,1,0,0,0,0,10,10,10,10,1,4,4,,4,1,5,5,,,5,,5,5,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,1,386.8571,344.1101,333.6779,414.32610000000005,352.65229999999997,375.44230000000005,398.73,358.42530000000005,370.5276375,0
341.99,331.583,382.962,324.887,374.011,332.856,306.039,333.662,451.955,335.279,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.76000000000005,344.693,339.0476,343.34219999999993,337.80129999999997,359.6466,342.1471,341.75939999999997,345.52465,0
379.852,304.98,365.486,350.32,370.827,330.26,342.95,352.383,388.321,334.716,16.0,0,1,1,0,0,2,8,4,4,,3,3,2,2,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,0,0,2,2,3,330.04509999999993,358.70899999999995,350.0745,337.03159999999997,360.4286,357.64390000000003,337.8089,348.7752,347.5646,0
412.367,299.13,395.347,341.771,376.587,361.597,394.862,326.496,397.228,300.315,15.33,1,0,0,1,0,8,2,4,3,3,3,3,2,,2,5,5,,,5,,,,5,5,4,3,3,3,1.0,,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,0,373.8846,353.09309999999994,423.5862,351.7916,423.3063,366.1193,320.49809999999997,336.8413,368.64006249999994,0
563.046,560.374,526.12,523.796,514.937,470.032,530.992,598.778,573.798,587.541,15.75,0,0,1,1,1,3,5,0,5,,3,3,2,3,2,,5,,5,5,,,,5,5,3,4,3,3,,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,1,1,3,532.8732000000001,551.4072,562.2325000000001,526.0164,537.2130999999999,507.4964,540.1476,484.8263999999999,530.2766,1
372.857,488.995,411.769,431.392,403.997,420.833,399.094,401.224,397.18,408.841,15.5,1,0,0,0,0,1,8,3,0,2,3,3,,2,2,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,1,1,1,0,438.8227,434.28869999999995,414.3547,416.9788,424.86350000000004,439.35689999999994,391.4622,397.37319999999994,419.68758749999995,0
393.948,366.975,348.874,382.489,409.418,397.216,372.18,385.827,412.064,353.719,16.17,1,0,0,1,0,10,9,6,10,1,3,4,1,3,,,5,5,,4,4,,,,5,3,3,4,4,,,1.0,,1.0,1.0,1,0,0,0,0,0,0,1,2,2,381.781,390.86299999999994,400.6119,361.25079999999997,418.45950000000005,361.34389999999996,348.38790000000006,401.83990000000006,383.06723750000003,0
528.2,522.95,529.222,514.966,527.41,545.69,561.016,543.484,601.113,536.277,16.0,1,0,0,0,0,10,6,0,5,2,3,3,,3,2,,4,3,2,,,3,,3,,2,2,2,2,1.0,1.0,1.0,1.0,,1.0,1,1,1,1,1,1,0,3,3,1,537.6578999999999,531.0487,545.1536000000001,594.6232,530.9839,544.103,509.8809,542.0264,541.9347,1
412.588,405.148,403.408,383.824,396.036,374.484,428.725,404.37,361.04,358.754,15.92,1,0,0,0,1,5,6,1,6,2,2,,2,3,2,,,,,,,,,,,4,4,4,4,,,1.0,,,,1,0,0,0,0,0,0,1,1,3,405.6941999999999,426.0535,426.105,396.4956000000001,439.25660000000005,438.85699999999997,418.9821999999999,352.7122,413.0195375,0
547.607,524.865,548.711,552.626,488.476,516.121,533.465,525.758,588.134,541.297,16.17,1,0,1,0,2,4,4,0,4,2,3,,3,3,2,4,1,3,4,,,,,,5,3,4,4,4,,,1.0,1.0,1.0,,1,1,1,1,1,1,0,2,2,2,517.5811999999999,565.9541,539.7828000000001,554.7357,540.5404000000001,519.4318999999999,552.3018,588.136,547.3079874999999,1
314.596,256.781,300.832,307.736,319.616,272.517,267.936,299.453,301.992,316.546,15.83,0,0,1,1,0,4,6,4,7,1,,4,1,4,1,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,2,0,1,1,307.78850000000006,294.54949999999997,251.82510000000002,275.41569999999996,304.2614,302.7365000000001,266.2232,253.7385,282.0673,0
262.906,236.909,278.602,287.025,225.899,335.207,270.974,242.365,271.097,197.056,16.33,0,0,0,0,0,6,6,6,6,,3,3,2,2,2,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,1,236.4855,257.02169999999995,213.7712,282.8501,224.219,247.16040000000004,268.5546,269.161,249.90293749999998,0
466.031,357.106,426.095,392.885,400.14,368.443,374.974,416.363,420.212,376.669,16.25,0,0,0,0,1,5,8,3,10,2,3,3,,3,2,2,,,5,,5,,4,5,,4,4,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,0,1,2,410.23699999999997,386.4668,361.9751,417.3053999999999,374.11150000000004,402.45220000000006,404.4539,369.3573,390.7949,0
510.042,560.206,532.953,534.251,566.289,534.683,566.743,528.353,528.002,554.102,15.83,0,0,0,1,1,2,5,0,10,2,,4,1,3,1,,5,,4,,,,4,5,4,3,4,4,4,1.0,1.0,1.0,1.0,1.0,,0,0,0,1,1,0,0,1,1,3,551.2592000000001,539.2873,598.1542999999999,534.4839,552.6007000000001,488.76269999999994,551.0704,558.8272000000001,546.8057124999999,1
283.34,347.293,363.879,273.694,320.439,298.427,369.059,334.482,353.245,362.892,15.83,0,0,1,0,0,7,7,0,8,2,3,3,3,3,,,,,,,,,,,,4,4,4,4,,1.0,1.0,1.0,1.0,,1,1,1,1,1,1,2,3,3,1,376.03560000000004,352.68600000000004,329.28990000000005,356.24249999999995,380.4527999999999,369.3491,338.9828,326.4517,353.6863,0
545.179,512.298,532.565,584.093,523.036,529.322,480.099,552.215,499.296,563.979,15.67,0,0,0,0,0,6,10,0,10,2,2,2,2,,2,,,,5,3,,2,,5,3,4,2,4,4,,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,1,0,1,1,5,500.46540000000005,518.3749,584.4114,531.4118999999998,524.2207,529.5716,551.4102,485.8558,528.2152375000001,1
318.894,337.652,359.937,328.642,415.391,350.067,370.587,344.357,315.076,313.141,15.5,0,0,0,1,2,3,9,0,6,3,3,3,,3,3,1,1,4,4,,,,,1,,3,3,3,3,,,1.0,1.0,1.0,,1,0,0,1,1,0,0,1,1,3,303.0179,341.0613,302.32770000000005,333.64070000000004,344.01059999999995,328.93989999999997,388.0466,353.9589,336.87545,0
243.08,277.385,270.733,284.381,267.786,307.776,347.517,294.658,303.198,305.588,16.17,0,1,0,,1,3,,,4,,3,3,,,2,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,233.47199999999998,279.5961,238.36190000000002,297.353,313.85119999999995,296.1416,272.0183,321.19140000000004,281.4981875,0
608.36,575.728,556.851,636.263,549.416,571.523,580.666,520.245,560.719,602.971,16.08,1,0,0,0,1,7,8,4,8,,3,3,2,3,2,3,,,4,,3,4,,,4,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,1,542.3837,534.0809999999999,558.2304,554.9973,569.0887,545.0985999999999,542.2212000000001,564.5833,551.335525,1
590.924,545.7,548.764,581.714,543.678,614.321,598.162,523.351,616.048,585.049,15.67,1,0,0,0,0,0,5,0,2,1,3,,2,3,2,,5,3,,,1,,1,3,,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0,1,1,0,1,1,3,528.0142,562.6161,609.8204,552.1947,579.8016,570.0089999999999,583.3207,567.1299,569.113325,1
322.586,480.686,413.656,435.05,382.849,368.927,435.299,396.199,360.407,419.282,16.25,1,0,0,0,0,10,10,10,0,1,4,3,1,,1,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,0,0,3,2,3,416.1064,410.2856,356.3322,407.5515,381.7764,383.24699999999996,417.18199999999996,357.7117,391.2741,0
425.068,423.448,420.019,398.466,413.271,418.651,409.456,423.019,411.469,429.787,16.33,1,0,0,0,0,10,9,0,5,1,2,,2,3,1,2,,,3,,,3,,4,1,3,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,1,1,3,459.5312,405.4473,356.6306000000001,444.82919999999996,443.8284,439.04560000000004,403.25159999999994,378.066,416.3287375,0
506.065,497.177,477.137,469.272,505.453,548.511,460.254,556.437,521.174,485.611,15.58,1,0,0,0,1,5,6,6,7,4,1,2,4,,4,,,5,,,4,4,5,,5,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,1,0,0,1,1,3,510.8080000000001,514.4801,480.5117,527.0971999999999,446.16679999999997,507.0187000000001,496.3932,529.1719999999999,501.4559625,1
476.094,476.042,435.821,415.309,470.281,381.534,444.954,418.483,415.942,446.21,15.92,1,0,0,0,2,4,6,4,6,1,,3,2,3,1,,,1,,1,1,,,2,1,3,3,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,2,2,1,415.56980000000004,427.26719999999995,433.52049999999997,388.4615,490.3603999999999,421.44359999999995,396.68809999999996,446.5879,427.487375,0
180.353,268.78,276.214,259.985,278.978,270.861,301.062,284.953,273.053,267.737,16.0,0,0,1,1,2,10,10,4,6,2,3,3,2,3,,,,,,,,,,,,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0,2,1,1,1,3,301.96320000000003,287.66249999999997,277.9709,266.315,236.50910000000005,301.36930000000007,289.6996,270.4913,278.9976125,0
385.243,432.822,392.148,405.516,411.266,405.204,417.826,392.784,421.809,404.453,16.33,0,0,0,0,1,10,10,3,5,1,4,,1,3,1,4,,5,5,,,,5,5,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,2,0,2,2,4,453.34360000000004,409.99710000000005,404.5021,363.5371,357.9862,431.0613,382.1526,373.0876,396.95844999999997,0
443.998,393.532,424.39,449.353,480.134,446.144,378.294,439.607,436.459,405.448,16.0,1,0,0,1,0,8,4,4,5,2,3,2,,3,2,,4,4,,3,3,,,,3,2,2,3,2,,,1.0,,,,0,0,0,1,1,0,1,1,1,1,416.179,411.4034,325.69660000000005,429.45640000000003,445.22170000000006,430.71490000000006,454.80100000000004,378.4959,411.4961125,0
415.352,391.044,400.075,402.436,426.306,365.352,437.847,385.321,380.526,411.364,16.25,0,0,0,0,1,1,5,,2,2,3,,2,3,,5,4,,,5,4,,,,5,4,3,3,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,2,2,3,428.1995,419.04310000000004,357.05310000000003,433.40599999999995,402.31419999999997,420.2763000000001,376.7685,318.3696,394.42878750000006,0
472.996,493.533,508.243,488.079,498.23,482.999,526.315,492.296,501.148,507.702,15.92,0,0,0,0,0,6,9,0,5,2,3,3,2,3,,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,0,1,1,1,500.6037,498.09610000000004,494.0862,498.92159999999996,490.2844,487.6040999999999,475.2483000000001,504.42620000000005,493.65882500000004,1
361.911,377.221,337.597,362.431,361.36,331.653,379.007,340.249,310.639,348.143,15.42,0,0,0,0,1,5,10,10,10,,2,4,3,3,2,,,,,5,5,,5,5,5,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,0,1,1,2,349.0353,353.454,337.0153,390.21979999999996,319.8708,357.0871,323.2196,341.9249,346.47835,0
320.51,367.797,304.173,340.989,349.55,371.469,347.498,324.331,324.486,336.902,16.0,0,1,0,0,1,2,10,4,5,1,3,3,1,,1,,5,,5,,,5,,5,5,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,1,1,4,366.88070000000005,361.55190000000005,290.47950000000003,362.5392,377.2346000000001,341.6832,322.78889999999996,340.12750000000005,345.41068750000005,0
381.108,385.807,365.233,403.158,434.021,394.539,404.163,386.166,392.527,439.515,16.0,0,0,0,1,1,10,6,2,10,2,3,,2,3,2,,,,,,,,,,,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,2,2,2,347.12260000000003,437.64259999999996,441.4871,383.50729999999993,420.1917,395.78599999999994,405.11929999999995,348.8504,397.463375,0
498.318,510.299,472.705,487.702,469.819,483.883,475.075,519.253,450.793,463.897,16.25,1,0,0,0,0,10,10,1,10,,3,4,2,3,2,4,,5,,5,5,,5,,,4,4,4,4,,,1.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,1,1,480.87690000000003,493.76129999999995,458.7913,515.6824,498.93409999999994,486.9652,487.46540000000005,416.7495,479.9032625,0
479.072,461.668,411.667,513.607,454.198,479.434,468.248,464.302,540.224,462.925,15.83,0,0,0,1,1,6,9,0,10,2,2,3,2,2,,,,2,,3,,5,,3,5,3,4,4,4,,1.0,1.0,1.0,1.0,,0,0,0,1,1,0,0,1,1,3,453.2778,469.87070000000006,446.2233,454.2871,489.81059999999997,441.5009,451.9044,465.58119999999997,459.05699999999996,0
366.195,406.818,391.859,292.727,260.823,297.87,332.374,333.064,349.203,360.135,15.33,0,1,1,0,0,10,9,4,2,2,4,3,2,3,,4,4,4,,5,,,5,,,4,4,4,4,,1.0,1.0,,1.0,,0,0,1,1,1,0,0,1,1,3,342.4444,324.5321,260.8364,341.27860000000004,370.83510000000007,370.59909999999996,342.9368,335.38609999999994,336.10607500000003,0
364.623,299.581,360.256,367.637,326.031,314.845,375.29,388.426,354.119,349.581,15.58,0,0,0,1,1,8,0,0,6,2,2,,2,3,2,,5,,,1,1,,5,,1,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,2,2,1,340.93940000000003,308.83200000000005,283.2551000000001,399.8504999999999,332.1833,348.27740000000006,343.9229000000001,343.0938,337.5443,0
455.725,417.109,420.544,426.049,460.709,427.656,428.646,453.489,492.493,408.189,16.17,1,0,0,1,2,3,10,5,9,2,,3,2,3,2,,5,4,,,,4,,3,2,2,2,3,3,1.0,,1.0,1.0,1.0,1.0,1,0,0,1,1,1,0,0,1,1,428.3682,469.70790000000005,394.9509,419.91670000000005,437.3529,444.41880000000003,416.23810000000003,413.0284,427.9977375,0
280.349,336.435,352.999,376.563,329.166,372.194,330.196,347.729,327.714,369.19,15.67,1,0,0,1,1,8,8,4,10,1,,3,1,3,1,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,0,1,0,2,2,1,351.64769999999993,322.26210000000003,382.06880000000007,344.26820000000004,307.85229999999996,341.8827,327.2392,353.7601,341.3726375,0
465.277,459.635,421.525,470.185,406.12,459.444,455.816,405.157,487.302,416.289,15.67,0,0,0,1,2,8,7,0,9,2,3,3,,3,2,,,,,,,,,,,4,2,4,4,1.0,1.0,1.0,,1.0,,0,1,0,1,0,0,2,0,1,1,468.3682,431.6331,494.98360000000014,502.184,470.3254,445.94629999999995,461.332,497.30930000000006,471.5102375,0
271.49,319.12,324.29,326.366,318.326,313.34,330.185,289.509,339.728,337.656,15.5,1,1,0,0,0,7,10,5,10,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,288.8648,294.8675,380.42130000000003,316.7134,316.20619999999997,305.63340000000005,338.17740000000003,362.60119999999995,325.43565000000007,0
391.278,400.842,388.025,440.174,456.445,405.361,416.286,395.619,440.375,411.591,16.08,1,0,0,0,0,0,1,0,1,2,,3,2,3,2,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,0,1,2,1,404.46150000000006,430.95779999999996,401.6481,415.02299999999997,429.4419000000001,395.5073,410.82399999999996,389.6257999999999,409.686175,0
350.777,407.077,389.259,410.908,393.812,394.467,440.527,344.298,420.683,407.148,15.75,0,0,0,0,1,6,10,0,4,2,3,2,2,,2,5,5,4,3,,,,5,,,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,3,422.26500000000004,411.1737,447.76359999999994,385.5067,276.0058,391.7899,391.96680000000003,339.216,383.21093749999994,0
409.101,482.914,448.204,438.141,440.714,438.58,492.817,444.953,449.222,425.096,15.92,1,0,0,0,2,3,10,9,5,1,,3,1,3,2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,2,459.04260000000005,425.05289999999997,468.059,421.6898000000001,482.8857000000001,460.19989999999996,436.9509,451.2853,450.64576250000005,0
405.872,415.388,371.976,363.792,371.726,376.81,323.986,401.42,369.772,423.253,15.42,0,0,0,0,1,0,10,0,10,2,2,3,2,,2,,5,,5,5,1,3,,,,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,1,0,0,0,1,1,1,364.4718,346.1374,363.2415,383.2097,401.0285,354.8311,387.85350000000005,371.51599999999996,371.5361875,0
332.611,380.993,273.163,261.216,269.745,296.816,332.844,297.397,251.945,255.694,16.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,3,323.73210000000006,316.96739999999994,290.9569,289.77830000000006,307.0913,353.2847,300.2582,364.4488,318.31471250000004,0
408.284,421.483,450.277,447.785,464.019,436.433,470.223,493.312,446.699,447.235,16.0,1,0,0,0,1,6,8,2,9,,4,4,1,4,1,4,4,5,,5,,,4,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,3,3,2,449.7232,415.42150000000004,468.52110000000005,446.6146,448.1910999999999,480.4803,434.35329999999993,422.51210000000003,445.72715,0
392.812,458.308,427.133,413.92,416.972,422.322,437.326,409.802,372.216,386.622,16.08,1,0,0,0,0,4,1,0,1,3,3,,3,3,3,,,1,,1,1,,1,,1,,,,,,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,3,0,2,3,2,403.0004,442.9548,365.6957,415.5759999999999,463.8486000000001,428.1911,333.45469999999995,415.5276,408.5311125,0
274.379,399.191,365.247,297.405,365.733,282.32,286.976,312.853,360.463,334.556,16.0,1,1,0,1,0,8,10,2,10,2,3,,2,3,1,5,5,,,5,5,,5,,,2,2,2,2,,1.0,1.0,,1.0,,1,1,1,1,1,1,0,1,1,2,322.041,342.3179,339.5623,300.9453,351.40770000000003,320.4647,302.2103,276.2874,319.404575,0
387.48,334.83,348.214,331.607,380.242,355.355,319.863,349.975,311.744,349.603,15.58,0,0,0,1,1,6,10,8,10,2,3,4,2,3,,3,5,,4,,,,4,4,,4,4,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1,,,,,0,0,1,1,1,350.403,352.2355,383.2628000000001,304.0609,379.01869999999997,347.0472,367.3721,328.1644,351.445575,0
393.508,319.932,416.561,336.42,374.072,383.427,367.983,361.169,329.924,340.093,15.42,0,0,0,0,2,0,4,0,0,1,3,2,2,2,,,,,,,,,,,,4,4,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,1,0,0,1,1,0,366.9719000000001,385.09459999999996,370.71860000000004,370.4529000000001,392.33180000000004,388.5828,380.94500000000005,393.61830000000003,381.0894875000001,0
343.097,402.919,331.97,351.229,363.969,345.596,356.315,366.828,376.966,412.029,15.67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.93330000000003,360.6261,342.488,341.572,365.1518,377.9922,380.2767,374.3672,363.17591250000004,0
469.591,510.378,462.231,477.669,474.3,441.276,450.842,507.342,471.095,429.252,15.42,1,0,0,1,1,1,6,10,6,2,3,3,3,2,,,5,4,,4,,5,,5,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,1,1,2,493.61440000000005,507.89940000000007,444.61070000000007,472.2201,449.8513000000001,473.82130000000006,472.2686,508.71850000000006,477.87553750000006,0
438.162,457.786,415.52,452.476,416.105,424.503,439.512,458.51,440.024,471.569,16.33,0,0,0,0,1,3,5,4,8,2,3,3,,2,2,,,,,,,,,,,3,3,3,2,1.0,,1.0,1.0,,,0,1,0,1,0,0,0,1,1,3,445.04530000000005,476.9219,438.0784,439.35339999999997,486.94480000000004,451.29080000000005,449.2151,422.6771,451.19085,0
358.702,350.888,345.505,332.337,385.881,316.767,361.317,313.267,311.958,287.797,15.58,1,0,1,1,0,10,7,8,10,2,4,3,4,3,,,,1,2,2,,,1,1,,1,2,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0,1,1,0,1,1,1,331.4128,314.0569,362.7736,345.5675,345.70390000000003,334.4579,335.2124,281.3927,331.3222125,0
273.028,250.811,295.8,226.953,262.386,217.664,254.9,229.01,329.955,272.1,15.75,1,1,0,0,1,8,9,5,7,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1,0,0,1,0,0,3,0,0,1,225.7331,240.14990000000003,195.0339,255.45149999999998,273.5928,270.6347,246.0969,243.32139999999998,243.75177500000004,0
303.952,347.515,367.682,341.016,317.179,335.078,354.128,327.452,317.431,328.326,15.42,0,0,0,1,0,0,10,0,10,1,4,4,,3,2,,,,,,,,,,,4,3,4,3,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,317.16110000000003,255.05169999999998,337.5556,340.30409999999995,324.5511,317.4521,333.71130000000005,273.4162,312.4004,0
480.269,453.383,424.764,453.111,371.951,425.48,407.135,396.627,420.15,413.834,16.0,0,0,0,0,2,7,10,10,10,3,1,,2,2,3,,,,,,,,,,,4,3,4,3,1.0,1.0,1.0,1.0,1.0,,1,0,0,1,0,0,0,1,1,1,415.892,448.46129999999994,415.341,435.10390000000007,413.1375,417.0338,388.29560000000004,444.81800000000004,422.26038750000004,0
362.124,383.014,369.806,362.404,365.223,389.266,360.496,374.068,352.748,398.766,15.5,1,0,0,0,1,10,10,10,10,2,3,1,3,,2,4,,4,5,,5,5,,,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,2,375.9009,380.8622,356.7234,390.869,373.12969999999996,362.0775,376.3447,414.17300000000006,378.76005000000004,0
300.747,281.181,233.556,316.936,264.966,318.751,277.959,274.658,285.566,301.479,15.67,0,0,0,0,1,0,10,7,10,2,2,2,2,2,,,1,1,5,,1,,5,,,4,4,4,4,,,1.0,1.0,1.0,1.0,0,0,0,0,0,0,2,1,1,3,307.03709999999995,330.56890000000004,341.3521,283.10600000000005,309.67749999999995,341.95109999999994,342.65739999999994,273.5764,316.2408125,0
441.135,379.685,440.225,449.63,410.085,433.789,454.624,414.264,448.853,451.176,15.67,0,0,0,1,2,1,5,0,4,,3,3,1,3,1,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0,1,1,1,1,0,0,2,2,3,459.83599999999996,430.00339999999994,353.5856,463.9722999999999,446.80779999999993,450.15919999999994,457.1871,415.6588,434.651275,0
361.825,405.486,352.573,405.817,349.541,338.225,400.074,374.449,375.455,452.774,15.75,0,1,1,0,0,10,9,9,10,,3,3,3,4,1,,,,,,,,,,,4,4,4,4,1.0,1.0,1.0,,1.0,1.0,0,0,0,0,0,0,1,1,1,1,364.2013,400.86269999999996,389.8588,396.4425,453.2395,389.57430000000005,382.9435,356.5549,391.70968750000003,0
282.867,311.982,261.997,299.723,305.714,304.137,309.774,292.255,273.263,350.11,15.42,1,1,0,0,1,5,10,10,10,2,,3,2,2,2,5,5,,5,,,,,5,5,3,3,1,1,1.0,1.0,1.0,,,1.0,1,1,0,0,1,0,0,0,0,2,273.60440000000006,307.87190000000004,366.4449,304.3328,338.5338,288.50280000000004,297.2092999999999,368.33820000000003,318.1047625,0
323.937,310.844,356.75,328.757,303.801,316.391,339.857,349.992,362.22,363.191,16.25,1,0,1,1,2,5,8,8,8,1,3,2,2,2,,5,,3,,4,3,,,,4,4,3,4,4,,,1.0,1.0,,,1,1,0,1,1,0,0,1,1,1,371.037,351.6397,346.8379000000001,320.4387,416.6214,346.5642000000001,321.86589999999995,329.5777,350.57281249999994,0
529.729,585.527,567.758,591.245,584.442,566.398,666.145,604.538,642.572,607.5,15.33,1,0,0,0,1,6,7,2,9,2,2,,2,3,3,2,5,,2,,3,,,2,,3,3,4,2,1.0,,1.0,,1.0,,0,1,0,1,1,2,0,2,2,1,579.4191,606.8019,540.9738,620.7796000000001,616.7218999999999,591.8942,602.3594,572.7101,591.4575000000001,1
377.016,398.112,342.983,324.019,360.009,358.102,355.397,295.722,343.81,333.262,16.17,0,0,0,1,2,0,8,0,10,1,1,,1,2,1,,1,,3,,3,3,,,2,2,1,2,2,,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,311.8566,320.4362,343.9557,363.22259999999994,360.7387,354.0348,385.1345,433.2442,359.07791249999997,0
368.055,384.253,371.704,332.146,388.376,315.762,321.033,364.106,324.905,372.363,15.5,0,0,1,0,0,0,10,3,10,2,3,3,2,3,,,4,4,5,4,,,,4,,4,4,4,4,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,1,1,1,356.5548,328.5632,341.1921,366.45070000000004,342.3028,343.3073,366.66060000000004,354.96099999999996,349.9990625,0
