PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,AGE,TFGender,REPEAT,MISSSC,SKIPPING,TARDYSD,EXERPRAC,STUDYHMW,WORKPAY,WORKHOME,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST300Q01JA,ST300Q02JA,ST300Q03JA,ST300Q04JA,ST300Q05JA,ST300Q06JA,ST300Q07JA,ST300Q08JA,ST300Q09JA,ST300Q10JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA,ST250Q01JA,ST250Q02JA,ST250Q03JA,ST250Q04JA,ST250Q05JA,ST251Q01JA,ST251Q02JA,ST251Q03JA,ST251Q04JA,ST255Q01JA,PV1MATH_target
536.616,545.934,567.214,563.706,535.223,553.296,533.09,565.769,551.579,557.662,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
361.763,380.244,345.483,369.748,345.608,386.495,373.464,357.897,373.448,377.315,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
412.097,513.827,414.458,457.421,431.704,513.316,459.426,424.506,470.493,407.42,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
501.156,475.932,486.952,509.45,509.278,512.993,494.777,506.79,507.354,458.378,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
344.322,400.55,316.473,383.621,389.93,393.388,398.331,321.413,370.983,351.166,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
358.539,372.499,358.882,347.843,387.276,355.57,372.216,297.666,350.01,354.508,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
505.106,510.797,510.452,533.361,537.734,507.198,503.555,512.67,532.559,508.461,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
358.359,342.268,281.333,366.978,342.367,361.516,309.073,351.89,333.759,313.491,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
579.122,575.733,595.944,574.148,532.583,514.03,606.315,584.22,591.079,576.974,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
468.366,537.64,437.917,447.128,504.814,456.563,506.521,424.068,489.011,450.283,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
524.183,508.243,494.151,473.844,543.233,502.603,515.529,523.286,486.979,532.605,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
439.912,418.015,378.963,435.705,405.548,408.146,439.545,393.552,422.718,426.975,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
328.679,305.324,350.393,386.235,353.352,292.65,362.431,339.09,323.158,352.245,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
266.988,271.645,268.177,282.024,359.681,294.391,309.823,241.242,312.598,277.381,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
379.169,374.177,379.612,353.437,400.76,360.566,392.956,361.213,357.709,345.003,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
357.462,360.769,403.2,414.577,415.505,369.108,371.75,402.362,378.651,355.247,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
388.023,428.497,376.008,446.196,387.782,403.562,426.821,405.019,388.998,403.258,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295.971,339.978,354.117,346.481,301.674,285.435,347.71,280.325,322.111,304.119,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
390.684,376.472,344.541,348.119,333.287,342.708,369.585,296.194,384.646,311.707,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
635.224,605.926,595.182,601.862,577.061,626.105,616.786,654.095,563.54,638.775,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
382.643,409.058,403.88,451.179,447.363,410.667,418.123,368.067,436.355,454.263,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.341,274.887,330.115,350.92,297.938,305.951,270.562,340.543,318.047,319.446,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.56,405.388,360.511,403.248,419.931,437.412,411.516,385.758,375.92,420.593,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
289.279,321.685,311.253,364.877,276.615,304.792,329.675,342.251,343.585,365.848,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
412.192,428.714,377.627,457.31,428.312,430.611,418.65,428.478,461.45,457.092,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
525.932,486.367,484.759,441.912,547.132,427.706,489.341,447.138,440.579,455.296,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
332.161,317.385,354.274,321.016,264.682,303.627,366.021,241.551,309.446,267.319,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447.507,407.683,435.7,382.749,409.794,415.265,374.374,454.886,421.374,411.953,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
313.986,316.336,324.196,297.83,255.105,353.848,346.346,367.078,303.63,344.577,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
313.678,335.816,291.351,330.481,315.735,310.493,342.363,370.864,308.741,301.618,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
305.263,249.86,276.567,303.429,308.61,296.699,316.019,300.392,281.075,321.642,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
355.658,406.155,390.658,337.333,357.924,394.94,345.783,377.323,323.37,327.518,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
494.087,498.827,512.672,472.235,483.013,489.503,498.897,473.3,464.518,505.213,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
491.04,528.884,454.534,440.769,439.121,447.726,494.234,427.356,510.306,421.018,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
402.879,465.151,433.093,424.907,436.201,391.017,398.147,422.06,410.991,397.699,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
367.479,369.668,376.747,403.715,389.902,425.117,335.59,377.814,378.81,387.246,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
363.79,317.231,298.485,333.834,327.16,398.503,322.126,375.528,375.481,392.517,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
384.411,384.034,413.974,391.469,452.489,430.373,441.943,454.624,429.149,386.364,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
409.608,393.321,435.332,400.125,423.209,378.616,429.638,442.917,443.075,416.283,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
422.458,430.829,448.557,432.668,415.86,415.267,426.613,430.049,404.237,429.168,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
360.873,387.946,404.843,371.837,411.69,377.255,413.013,419.436,385.327,412.546,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
346.552,378.906,376.504,399.506,371.673,305.155,341.938,364.319,384.097,352.784,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
524.684,485.053,522.212,521.366,532.575,483.59,532.188,455.873,497.999,469.103,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
501.093,509.616,523.353,517.96,537.098,489.916,506.907,511.317,527.748,523.873,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
350.283,360.562,331.188,294.935,292.052,319.301,307.353,342.536,387.48,295.695,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
432.393,404.251,391.256,413.957,349.721,339.593,328.228,343.268,351.292,406.13,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
443.243,510.019,511.606,480.678,497.45,434.4,465.559,419.081,462.389,406.355,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
293.87,310.714,336.605,302.371,344.93,270.106,313.533,337.945,322.524,339.872,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
407.155,354.091,327.996,355.835,294.229,396.195,352.752,361.553,352.545,414.251,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
473.789,371.92,362.463,432.841,435.821,437.415,471.622,407.539,370.059,408.813,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
282.427,305.838,332.016,317.48,260.045,335.583,391.024,314.402,366.249,305.234,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
448.539,423.371,397.846,377.339,422.32,378.224,387.436,426.413,420.706,422.429,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
414.839,405.431,405.502,354.177,380.516,370.936,395.019,391.697,352.546,382.334,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
389.551,344.335,312.536,380.683,324.533,374.999,406.42,378.349,366.465,358.219,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
390.213,397.202,379.01,342.765,409.165,402.095,353.813,395.417,333.469,365.081,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
385.57,313.516,367.582,447.043,347.86,367.076,371.338,347.25,342.264,330.652,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
301.06,309.919,295.747,274.172,286.116,266.389,287.489,288.852,280.474,289.249,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
273.129,286.685,234.394,273.166,321.663,326.327,269.301,289.28,317.019,321.869,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
413.778,426.894,363.772,363.068,396.74,389.773,367.757,400.463,427.761,431.93,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
401.701,426.668,392.291,414.909,404.578,395.193,374.535,352.332,428.207,423.572,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
515.551,508.864,508.291,468.494,550.33,542.756,599.21,553.912,503.768,594.983,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
375.781,367.074,373.179,339.054,384.751,338.79,363.997,357.774,366.746,360.463,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
443.731,466.424,500.79,463.925,483.055,493.044,477.457,485.846,552.25,441.318,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
528.688,510.697,520.313,541.341,503.891,502.472,512.668,538.839,471.162,534.221,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
301.774,402.315,335.562,302.195,310.423,309.114,360.814,334.189,324.127,328.618,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
395.718,470.292,425.323,410.709,405.163,416.773,446.881,383.371,421.093,395.979,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340.6,331.028,374.924,329.317,328.317,332.557,361.702,374.537,347.03,328.131,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
429.344,465.762,455.155,475.711,434.769,483.05,439.515,498.481,456.855,432.166,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
327.038,341.424,388.347,301.653,386.886,326.759,310.65,376.291,355.395,327.436,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
292.081,311.706,270.971,255.903,293.667,320.217,297.073,286.718,279.911,326.903,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
333.789,343.679,318.21,298.529,319.732,403.176,271.366,381.207,299.188,320.461,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
445.264,413.816,448.081,421.748,392.888,390.191,463.509,408.083,463.259,433.451,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
442.23,407.751,391.605,418.697,416.334,404.603,418.306,402.986,450.949,418.727,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
299.377,366.161,349.298,305.585,241.586,407.585,295.096,364.873,360.189,357.582,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
492.944,486.793,495.692,445.691,486.333,495.094,490.954,423.626,434.448,490.687,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
369.641,369.586,388.949,322.16,363.544,356.226,376.933,379.98,402.241,355.086,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
578.282,554.707,559.607,548.268,508.867,495.219,534.954,565.849,506.919,591.127,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
469.976,424.698,475.924,473.128,459.59,478.097,427.41,457.071,444.822,443.86,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
280.712,231.714,255.812,227.669,274.092,277.368,216.323,298.679,257.944,270.77,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
430.643,450.293,451.419,416.142,400.267,425.292,455.929,412.663,441.591,411.532,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
441.57,450.833,439.288,394.951,436.801,414.877,414.866,457.074,409.833,465.429,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234.09,336.381,305.277,268.865,290.157,345.358,318.574,266.017,316.555,307.502,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
491.096,458.104,449.436,422.132,463.666,427.426,446.689,447.14,450.526,457.48,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
453.304,537.028,445.922,495.802,531.587,481.362,526.946,436.057,470.099,487.033,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.819,359.446,310.42,385.077,316.045,353.617,391.448,305.969,333.164,314.13,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
258.835,282.573,319.081,259.398,290.215,322.33,281.303,273.885,296.341,279.79,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
431.775,403.957,392.134,412.568,331.013,342.161,383.966,306.247,379.276,417.698,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
497.926,515.248,539.918,533.061,556.256,554.348,540.428,534.826,518.059,508.213,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
308.584,346.358,334.26,353.466,358.101,251.72,300.208,345.416,304.037,245.436,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
426.828,389.249,401.292,409.068,452.678,457.931,463.399,357.088,380.837,442.254,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
357.265,376.266,410.106,362.896,364.134,308.056,365.202,309.677,281.972,407.065,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
421.395,381.746,379.412,471.861,438.39,467.798,459.22,336.466,340.07,409.659,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
464.396,478.616,509.114,479.173,495.285,487.641,510.525,471.556,485.654,484.828,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.106,402.855,355.5,351.816,391.601,330.805,425.533,307.022,380.04,365.354,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
280.198,253.311,341.833,341.352,333.837,311.063,231.775,284.109,276.016,294.025,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.455,383.777,396.777,429.098,415.167,391.785,405.286,407.465,377.495,388.188,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
382.968,383.423,350.405,421.933,380.202,422.039,416.03,402.438,403.568,418.427,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
288.125,257.381,296.802,280.54,323.011,272.379,319.45,355.564,259.47,328.733,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312.044,309.397,331.791,309.544,319.197,326.323,327.755,322.626,316.306,296.888,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396.037,353.377,359.887,330.116,315.007,350.136,359.346,284.434,355.275,354.001,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
396.39,324.552,311.599,328.818,306.077,342.88,335.622,312.566,379.523,379.686,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
430.52,411.058,431.798,408.265,359.831,393.395,403.668,412.839,374.619,393.686,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
367.641,364.547,370.577,387.918,383.383,381.942,367.404,382.51,385.026,364.296,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
353.301,430.191,454.405,410.968,366.049,433.594,418.657,338.031,407.578,408.863,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
463.626,465.126,524.995,477.039,480.093,491.81,501.218,510.581,499.928,561.112,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
409.527,408.166,398.331,476.227,472.041,391.845,425.845,385.392,434.45,407.373,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
371.198,281.332,328.339,337.42,331.923,323.119,335.138,314.508,330.031,338.574,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
510.916,507.588,521.529,452.977,513.673,530.049,506.189,516.898,483.761,507.665,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
472.851,516.372,452.267,510.339,508.883,449.613,477.431,479.435,446.416,437.934,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
370.352,370.89,296.388,347.976,310.007,370.864,342.585,343.526,374.46,353.724,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
454.03,484.689,460.965,431.117,414.371,458.73,445.206,411.132,415.468,443.57,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
447.33,506.75,471.746,458.005,477.294,479.202,470.049,517.629,483.208,504.612,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
488.928,454.731,419.073,465.908,423.594,484.001,475.951,447.951,448.331,462.452,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
310.523,324.613,338.292,409.426,348.023,413.183,340.486,343.905,339.409,358.516,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
433.452,492.416,478.235,481.92,439.868,462.499,463.697,475.748,518.448,485.874,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
342.005,275.286,322.596,279.518,315.195,302.673,337.306,333.412,341.308,351.526,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
432.108,424.452,395.821,424.797,399.891,412.593,400.057,419.428,470.468,387.546,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376.741,394.427,343.785,364.725,353.799,326.188,386.156,356.026,377.283,365.007,16.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
412.467,477.149,424.64,435.689,464.222,466.898,448.569,467.271,438.732,437.198,15.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
268.862,247.744,308.517,265.766,335.876,226.862,237.165,250.605,252.16,302.516,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
404.618,384.748,358.507,378.972,356.969,380.056,357.623,385.357,380.503,358.136,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
454.696,432.172,445.608,417.56,458.648,443.086,433.996,411.53,435.454,471.846,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
392.705,379.642,397.244,448.771,387.242,404.972,407.715,392.361,395.0,365.12,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
278.514,262.562,301.811,321.12,299.296,300.833,293.06,346.665,303.917,241.554,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341.603,407.056,335.139,340.084,374.049,368.96,354.388,330.724,379.108,389.609,15.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
403.953,361.094,352.806,438.271,425.267,392.445,384.307,390.214,437.656,419.764,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323.773,396.698,353.066,312.615,362.272,336.278,325.535,312.151,298.117,337.525,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
343.382,268.783,307.716,277.161,318.445,279.777,284.92,377.049,290.571,336.202,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324.421,350.744,354.724,326.342,367.181,333.627,309.688,347.885,355.982,323.358,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
347.527,412.29,337.984,351.049,383.362,352.511,367.623,414.573,364.886,335.286,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
395.87,397.233,401.462,406.054,371.469,398.221,378.037,432.546,430.235,356.047,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
429.923,446.309,418.374,428.102,436.504,377.387,435.433,400.126,438.47,392.534,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
453.66,478.121,436.836,450.835,430.587,470.354,409.344,464.71,456.759,442.597,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
582.298,625.008,574.082,604.06,578.404,584.411,583.941,620.703,581.292,543.164,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
423.648,454.533,403.529,409.132,446.406,460.435,406.834,455.036,456.405,437.687,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
375.817,327.825,339.161,343.807,352.236,285.076,338.336,386.279,324.931,402.887,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
508.113,521.924,489.817,480.064,499.305,508.673,486.873,553.239,545.745,529.041,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
487.623,438.823,494.694,444.03,451.714,495.333,449.211,467.813,454.932,518.224,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
471.263,524.238,520.852,486.947,499.942,507.996,488.865,502.765,506.391,538.634,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
503.076,489.647,497.599,494.736,498.113,499.365,491.41,468.807,478.263,503.078,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
295.151,225.094,284.772,265.867,319.975,284.32,249.152,269.075,329.555,303.161,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
307.027,282.906,358.583,336.412,296.739,292.72,371.268,380.493,343.743,293.984,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
485.663,487.562,513.218,506.388,495.555,489.133,497.91,514.456,545.671,513.788,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
351.013,305.045,349.942,303.238,330.238,344.207,307.822,349.325,327.332,344.187,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
331.303,297.293,336.113,279.583,302.704,332.252,327.7,298.838,337.921,341.181,16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
359.981,320.496,378.147,367.307,323.935,336.283,381.258,349.958,345.42,283.498,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
361.518,304.447,268.101,385.523,319.758,323.662,335.116,338.043,368.231,313.763,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312.663,333.268,332.222,307.16,325.934,296.931,293.709,316.513,326.894,316.721,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
